country,country_num,year,iso3,devlev2,china,bndgrn,x1l,x2l,envtax,gdpg,bigtech,ngain,rating,riskeqt,riskctr,dum9,dum12,fie,cbmndsq,cbmnd,cbenfsq,cbenf,cbsyssq,cbsys,wui,gprlog,infl,enrgoil,prodstr,hierarchy,openness,purity
Finland,Finland,2017,FIN,High income,0,0.2477823048830032,,0.247782289981842,2.9575653486135,3.192409629684164,0.009999999776482582,73.6507690383366,4.0,0.05537611856481352,0.004576118564813522,1,1,0.9017787373065949,25.0,5.0,36.0,6.0,1.0,1.0,0.07100000232458115,4.800258159637451,0.6600000262260437,33.78200149536133,-0.4725232422351837,1.8,50.33,0.139486
Finland,Finland,2018,FIN,High income,0,-2.178506374359131,,-2.178506374359131,2.9331643079678,1.31183505301739,0.009999999776482582,73.457203182729,4.0,0.06510948637388496,0.00550948637388496,1,1,0.9198143120527268,25.0,5.0,36.0,6.0,1.0,1.0,0.07649999856948853,5.035384178161621,0.6800000071525574,32.95299911499023,-0.4643401801586151,1.8,50.33,0.139486
Finland,Finland,2019,FIN,High income,0,1.111011147499084,,1.111011028289795,2.8058970571155,1.272842505545583,0.009999999776482582,73.2874554452619,4.0,0.05591486731644715,0.003914867316447148,1,1,0.9382105982937814,25.0,5.0,36.0,6.0,1.0,1.0,0.3989999890327454,5.07627010345459,0.8299999833106995,33.39599990844727,-0.4286024272441864,1.8,50.33,0.139486
Finland,Finland,2020,FIN,High income,0,1.132559180259705,,1.132559180259705,2.7498123880494,-2.773576705780101,,,4.0,0.05104440229308931,0.003844402293089308,1,1,0.9382105982937814,25.0,5.0,36.0,6.0,1.0,1.0,0.4555000066757202,5.258591651916504,0.5,31.27000045776367,-0.4352212846279144,1.8,50.33,0.139486
Finland,Finland,2021,FIN,High income,0,1.395019888877869,,1.395020008087158,2.832306759690882,,,,4.0,0.04632552098250516,0.003925520982505158,1,1,,25.0,5.0,36.0,6.0,1.0,1.0,0.2747499942779541,5.353901863098145,1.730000019073486,30.22699928283691,-0.4701087772846222,1.8,50.33,0.139486
France,France,2012,FRA,High income,0,-0.4301760196685791,,-0.4301759898662567,2.2594270376455,0.3131347510771718,,68.3167548177025,4.0,0.06175,0.00375,1,1,0.8403748273849487,16.0,4.0,36.0,6.0,4.0,2.0,0.3822500109672546,3.984878540039063,1.350000023841858,32.15900039672852,0.6000901460647583,2.21,48.09,0.083645
France,France,2013,FRA,High income,0,0.7895404100418091,,0.7895404100418091,2.3485480689699,0.5763266747717921,0.009999999776482582,68.2085455609317,4.0,0.056,0.006,1,1,0.8497375249862671,16.0,4.0,36.0,6.0,4.0,2.0,0.2944999933242798,4.207582473754883,0.8700000047683716,31.4060001373291,0.6025570631027222,2.21,48.09,0.083645
France,France,2014,FRA,High income,0,1.884199738502502,,1.884199857711792,2.3045308625298,0.9561830523715571,0.009999999776482582,68.7767176588157,4.0,0.0635,0.006,1,1,0.8391518592834473,16.0,4.0,36.0,6.0,4.0,2.0,0.1934999972581863,4.438490390777588,1.0,31.7180004119873,0.6068841814994812,2.21,48.09,0.083645
France,France,2015,FRA,High income,0,2.222941637039185,,2.222941637039185,2.4178141243738,1.112912340574695,0.009999999776482582,68.6973625318482,4.0,0.07034,0.00784,1,1,0.8507550358772278,16.0,4.0,36.0,6.0,4.0,2.0,0.2527500092983246,4.813110828399658,0.550000011920929,31.5310001373291,0.5928705334663391,2.21,48.09,0.083645
France,France,2016,FRA,High income,0,1.840361714363098,,1.840361714363098,2.4680312294729,1.095464403720484,0.009999999776482582,68.0836229582114,4.0,0.06395312798519848,0.007053127985198475,1,1,0.8615471720695496,16.0,4.0,36.0,6.0,4.0,2.0,0.1412499994039536,4.723831653594971,0.4199999868869781,31.84900093078613,0.6231346130371094,2.21,48.09,0.083645
France,France,2017,FRA,High income,0,3.236229658126831,2.518347978591919,3.633517742156982,2.511359288591,2.291419994170212,0.5,68.3198471173952,4.0,0.0565201482060169,0.005720148206016904,1,1,0.8787781155109405,16.0,4.0,36.0,6.0,4.0,2.0,0.1752500087022781,4.800258159637451,8.9399995803833,32.22200012207031,0.6006889343261719,2.21,48.09,0.083645
France,France,2018,FRA,High income,0,2.702498197555542,1.874986886978149,3.065150260925293,2.5558264885334,1.792863927113331,3.119999885559082,68.1759336165262,4.0,0.0664868579673562,0.006886857967356201,1,1,0.8963536778211594,16.0,4.0,36.0,6.0,4.0,2.0,0.1075000017881393,5.035384178161621,1.009999990463257,31.54500007629395,0.5813942551612854,2.21,48.09,0.083645
France,France,2019,FRA,High income,0,3.654509305953979,2.017577409744263,3.832300662994385,2.4646838319565,1.508594030337946,6.820000171661377,68.8752862509838,4.0,0.05689358414555894,0.004893584145558936,1,1,0.9142807513775826,16.0,4.0,36.0,6.0,4.0,2.0,0.3467499911785126,5.07627010345459,0.7400000095367432,31.9680004119873,0.5760258436203003,2.21,48.09,0.083645
France,France,2020,FRA,High income,0,3.628730535507202,2.149384498596191,3.833943605422974,2.3802575444479,-8.114907097492633,,,4.0,0.05200550286636164,0.004805502866361636,1,1,0.9142807513775826,16.0,4.0,36.0,6.0,4.0,2.0,0.3400000035762787,5.258591651916504,0.9700000286102295,30.2859992980957,0.6896906495094299,2.21,48.09,0.083645
France,France,2021,FRA,High income,0,3.861242532730103,2.776334762573242,4.152368545532227,2.451665270781337,,,,4.0,0.04730690122813145,0.004906901228131448,1,1,,16.0,4.0,36.0,6.0,4.0,2.0,0.1609999984502792,5.353901863098145,0.9599999785423279,30.92399978637695,0.6066826581954956,2.21,48.09,0.083645
Georgia,Georgia,2020,GEO,Low income,0,-0.6931471824645996,,-0.6931471824645996,1.2508282991008,-6.159672927569744,,,3.0,0.07629513553633499,0.02909513553633499,0,0,0.9244454333124161,,,,,,,0.2397499978542328,5.258591651916504,,,-0.5411860942840576,2.46,,
Georgia,Georgia,2021,GEO,Low income,0,0.0,,0.0,1.288353148073824,,,,3.0,0.07210905652668677,0.02970905652668676,0,0,,,,,,,,0.2877500057220459,5.353901863098145,,,-0.4979696273803711,2.46,,
Germany,Germany,1991,DEU,High income,0,-3.534295797348022,,-3.534295797348022,,,,,,,,1,1,0.801414966583252,16.0,4.0,0.0,0.0,0.0,0.0,0.1650000065565109,,3.859999895095825,39.29999923706055,,,47.8,0.268112
Germany,Germany,1992,DEU,High income,0,-3.351973056793213,,-3.351973056793213,,,,,,,,1,1,0.7683218717575073,16.0,4.0,0.0,0.0,0.0,0.0,0.1184999942779541,,5.630000114440918,40.44699859619141,,,47.8,0.268112
Germany,Germany,1993,DEU,High income,0,-4.045120239257813,,-4.045120239257813,,,,,,,,1,1,0.7786706686019897,16.0,4.0,0.0,0.0,0.0,0.0,0.06974999606609344,,5.429999828338623,41.25899887084961,,,47.8,0.268112
Germany,Germany,2000,DEU,High income,0,-3.603880405426025,,-3.603880405426025,2.3298925561721,2.91250296366708,,67.2753077329697,4.0,0.0551,0.01,1,1,0.780017614364624,16.0,4.0,0.0,0.0,0.0,0.0,0.03175000101327896,3.817385673522949,0.8299999833106995,39.37699890136719,,,47.8,0.268112
Germany,Germany,2003,DEU,High income,0,-1.050530076026917,,-1.050530076026917,2.6334577090123,-0.700116686114356,,67.1626371435886,4.0,0.0482,0.01,1,1,0.7205396294593811,16.0,4.0,0.0,0.0,0.0,0.0,0.1462500095367432,5.555790901184082,0.9399999976158142,37.59500122070313,-0.1162159219384193,,47.8,0.268112
Germany,Germany,2008,DEU,High income,0,-2.178506374359131,,-2.178506374359131,2.1666700919249,0.95987913356484,,70.1058550494601,4.0,0.05,0.01,1,1,0.7244643568992615,16.0,4.0,0.0,0.0,0.0,0.0,0.1075000017881393,4.291182518005371,1.440000057220459,35.55799865722656,-0.2217036038637161,,47.8,0.268112
Germany,Germany,2013,DEU,High income,0,-1.079893827438354,,-1.079893827438354,2.061145044966,0.4375913031446714,0.009999999776482582,71.0952658839944,4.0,0.05,0.01,1,1,0.7261835932731628,16.0,4.0,0.0,0.0,0.0,0.0,0.2615000009536743,4.207582473754883,1.259999990463257,34.4900016784668,-0.2249004989862442,,47.8,0.268112
Germany,Germany,2014,DEU,High income,0,1.329404592514038,,1.329404711723328,1.9912346312421,2.20954343134872,0.009999999776482582,72.2022913640551,4.0,0.0575,0.01,1,1,0.7439759969711304,16.0,4.0,0.0,0.0,0.0,0.0,0.320499986410141,4.438490390777588,1.370000004768372,35.01399993896484,-0.2333896458148956,,47.8,0.268112
Germany,Germany,2015,DEU,High income,0,1.958447933197021,,1.958447933197021,1.9190200785889,1.491931527607719,0.009999999776482582,71.7021352155833,4.0,0.0625,0.01,1,1,0.7263051271438599,16.0,4.0,0.0,0.0,0.0,0.0,0.1889999955892563,4.813110828399658,1.669999957084656,34.31399917602539,-0.2286985963582993,,47.8,0.268112
Germany,Germany,2016,DEU,High income,0,1.489776968955994,,1.489776968955994,1.8643014291386,2.229999867820155,0.009999999776482582,70.9815355911477,4.0,0.0569,0.01,1,1,0.7173541188240051,16.0,4.0,0.0,0.0,0.0,0.0,0.2520000040531158,4.723831653594971,1.210000038146973,34.45700073242188,-0.2678638994693756,,47.8,0.268112
Germany,Germany,2017,DEU,High income,0,2.135730504989624,,2.135730504989624,1.6214081907323,2.601976004626039,0.009999999776482582,70.8403616756023,4.0,0.0508,0.01,1,1,0.7317012012004852,16.0,4.0,0.0,0.0,0.0,0.0,0.3362500071525574,4.800258159637451,1.230000019073486,34.75400161743164,-0.2651683390140533,,47.8,0.268112
Germany,Germany,2018,DEU,High income,0,1.909841895103455,,1.909841895103455,1.7735891573107,1.267995232250712,0.009999999776482582,70.8050651503022,4.0,0.0596,0.01,1,1,0.7463352252244949,16.0,4.0,0.0,0.0,0.0,0.0,0.293749988079071,5.035384178161621,1.309999942779541,33.92399978637695,-0.2323804497718811,,47.8,0.268112
Germany,Germany,2019,DEU,High income,0,3.108026504516602,,3.108026504516602,1.7596843898586,0.5554508879456677,0.009999999776482582,70.5613625881926,4.0,0.052,0.01,1,1,0.7612619297289849,16.0,4.0,0.0,0.0,0.0,0.0,0.6212499737739563,5.07627010345459,1.490000009536743,35.03799819946289,-0.2058190256357193,,47.8,0.268112
Germany,Germany,2020,DEU,High income,0,3.723260164260864,2.566426038742065,3.99670147895813,1.7066332308247,-4.89654544989574,,,4.0,0.0472,0.01,1,1,0.7612619297289849,16.0,4.0,0.0,0.0,0.0,0.0,0.4189999997615814,5.258591651916504,0.9599999785423279,34.15399932861328,-0.1114422231912613,,47.8,0.268112
Germany,Germany,2021,DEU,High income,0,4.272504329681396,2.649807929992676,4.452628135681152,1.757832227749441,,,,4.0,0.0424,0.01,1,1,,16.0,4.0,0.0,0.0,0.0,0.0,0.119999997317791,5.353901863098145,2.130000114440918,33.09799957275391,-0.1542369872331619,,47.8,0.268112
Greece,Greece,2019,GRC,High income,0,-1.773041009902954,,-1.773041009902954,3.8668401068405,1.856675111690279,,60.2925007387898,2.0,0.09639815433879835,0.04439815433879835,1,1,0.8258621429228782,16.0,4.0,36.0,6.0,1.0,1.0,0.3352500200271606,5.07627010345459,-2.430000066757202,56.96699905395508,0.5179686546325684,1.83,51.53,0.118052
Greece,Greece,2020,GRC,High income,0,-0.5690680742263794,,-0.5690681338310242,3.7658832292775,-8.24773611483073,,,3.0,0.08206173897596897,0.03486173897596896,1,1,0.8258621429228782,16.0,4.0,36.0,6.0,1.0,1.0,0.3849999904632568,5.258591651916504,-0.6700000166893005,51.82400131225586,0.4192208647727966,1.83,51.53,0.118052
Greece,Greece,2021,GRC,High income,0,0.4747361540794373,,0.4747361242771149,3.878859726155825,,,,3.0,0.0779973380004445,0.03559733800044451,1,1,,16.0,4.0,36.0,6.0,1.0,1.0,0.3882499933242798,5.353901863098145,-0.6200000047683716,48.94900131225586,0.3831945657730103,1.83,51.53,0.118052
Guernsey,Guernsey,2019,GGY,High income,0,-3.786492347717285,,-3.786492347717285,,,,,3.0,0.06774844352298057,0.01574844352298058,0,0,,25.0,5.0,36.0,6.0,0.0,0.0,,,,,,,,
Guernsey,Guernsey,2020,GGY,High income,0,-0.6328104138374329,,-0.6328104138374329,,,,,4.0,0.0472,0.01,0,0,,25.0,5.0,36.0,6.0,0.0,0.0,,,,,,,,
Guernsey,Guernsey,2021,GGY,High income,0,-3.861700773239136,,-3.861700773239136,,,,,4.0,0.04837749785972376,0.005977497859723764,0,0,,25.0,5.0,36.0,6.0,0.0,0.0,,,,,,,,
Hong Kong,Hong Kong,2015,HKG,High income,0,-1.203972816467285,,-1.203972816467285,,2.387802315627113,0.009999999776482582,,4.0,0.0688,0.006299999999999999,0,0,0.7208706140518188,25.0,5.0,36.0,6.0,4.0,2.0,0.07050000131130219,4.813110828399658,2.609999895095825,66.72699737548828,2.595045804977417,2.91,41.64,0.159341
Hong Kong,Hong Kong,2017,HKG,High income,0,0.003695164574310184,,0.003695208812132478,,3.791005985973712,0.009999999776482582,,4.0,0.0565201482060169,0.005720148206016904,0,0,0.7505069696903229,25.0,5.0,36.0,6.0,4.0,2.0,0.0,4.800258159637451,1.299999952316284,70.91999816894531,2.472493171691895,2.91,41.64,0.159341
Hong Kong,Hong Kong,2018,HKG,High income,0,1.160379528999329,,1.160379528999329,,2.846447938828732,0.009999999776482582,,4.0,0.0664868579673562,0.006886857967356201,0,0,0.7655171090841294,25.0,5.0,36.0,6.0,4.0,2.0,0.02125000022351742,5.035384178161621,1.879999995231628,70.9729995727539,2.4787917137146,2.91,41.64,0.159341
Hong Kong,Hong Kong,2019,HKG,High income,0,2.045727729797363,0.6931471824645996,2.275705575942993,,-1.679756169555901,0.009999999776482582,,4.0,0.05689358414555894,0.004893584145558936,0,0,0.780827451265812,25.0,5.0,36.0,6.0,4.0,2.0,0.0625,5.07627010345459,2.339999914169312,69.99199676513672,2.612316608428955,2.91,41.64,0.159341
Hong Kong,Hong Kong,2020,HKG,High income,0,1.493417501449585,,1.493417382240295,,-6.081467784121273,,,4.0,0.05305397621902236,0.005853976219022356,0,0,0.780827451265812,25.0,5.0,36.0,6.0,4.0,2.0,0.3087500035762787,5.258591651916504,-0.2099999934434891,65.80999755859375,2.551431655883789,2.91,41.64,0.159341
Hong Kong,Hong Kong,2021,HKG,High income,0,2.817138433456421,2.171529054641724,3.238701820373535,,,,,4.0,0.04837749785972376,0.005977497859723764,0,0,,25.0,5.0,36.0,6.0,4.0,2.0,0.3737500011920929,5.353901863098145,0.6100000143051147,62.43999862670898,2.570146560668945,2.91,41.64,0.159341
Hungary,Hungary,2020,HUN,High income,0,0.7859346270561218,0.6270453333854675,1.40278947353363,2.4609566129594,-4.956748516696891,,,3.0,0.06851895817076799,0.02131895817076799,1,1,0.7699894419350625,36.0,6.0,36.0,6.0,0.0,0.0,0.1870000064373016,5.258591651916504,3.049999952316284,33.13000106811523,-0.7938220500946045,1.94,,0.209187
Hungary,Hungary,2021,HUN,High income,0,-0.1096964552998543,-0.7838754653930664,0.3021314144134521,2.534785311348182,,,,3.0,0.06122465743883156,0.01882465743883156,1,1,,36.0,6.0,36.0,6.0,0.0,0.0,0.2972500026226044,5.353901863098145,4.550000190734863,33.60200119018555,-0.7532662153244019,1.94,,0.209187
Iceland,Iceland,2020,ISL,High income,0,-0.3029247224330902,,-0.3029247522354126,1.8203388346183,-6.649105412799102,,,4.0,0.05541304126250898,0.008213041262508977,0,1,0.5066621034014225,16.0,4.0,36.0,6.0,25.0,5.0,,5.258591651916504,2.890000104904175,12.80500030517578,0.095113605260849,,,-0.08308
Iceland,Iceland,2021,ISL,High income,0,0.01871870644390583,,0.01871873624622822,1.874948999656849,,,,4.0,0.05078634028080647,0.008386340280806474,0,1,,16.0,4.0,36.0,6.0,25.0,5.0,,5.353901863098145,4.380000114440918,12.75800037384033,0.02235781028866768,,,-0.08308
India,India,2015,IND,Low income,0,-0.2538704574108124,,-0.2538704574108124,,7.996253785665857,0.009999999776482582,39.3296342660427,3.0,0.09708,0.03458,0,0,0.6091655492782593,49.0,7.0,36.0,6.0,1.0,1.0,0.2117500007152557,4.813110828399658,5.239999771118164,28.36700057983398,-1.694583773612976,3.05,48.48,0.049641
India,India,2016,IND,Low income,0,-0.4136450588703156,,-0.4136451184749603,,8.256305501781554,0.009999999776482582,40.9360705574569,3.0,0.08819024051615323,0.03129024051615324,0,0,0.6113340258598328,49.0,7.0,36.0,6.0,1.0,1.0,0.2294999957084656,4.723831653594971,5.010000228881836,29.8129997253418,-1.698086977005005,3.05,48.48,0.049641
India,India,2017,IND,Low income,0,0.7000498175621033,,0.7000498175621033,,6.795383418985693,0.009999999776482582,41.9628108031438,3.0,0.07274456857217394,0.02194456857217394,0,0,0.6235607063770294,49.0,7.0,36.0,6.0,1.0,1.0,0.1102499961853027,4.800258159637451,4.409999847412109,29.5580005645752,-1.706095218658447,3.05,48.48,0.049641
India,India,2019,IND,Low income,0,1.267209768295288,,1.267209768295288,,4.041554186508193,0.1299999952316284,43.0204702779333,3.0,0.07077356826750791,0.01877356826750792,0,0,0.6487525589146614,49.0,7.0,36.0,6.0,1.0,1.0,0.1937499940395355,5.07627010345459,4.699999809265137,29.26099967956543,-1.457530975341797,3.05,48.48,0.049641
India,India,2020,IND,Low income,0,-0.06249357387423515,,-0.06249358505010605,,-7.964610411138196,,,3.0,0.06851895817076799,0.02131895817076799,0,0,0.6487525589146614,49.0,7.0,36.0,6.0,1.0,1.0,0.1652500033378601,5.258591651916504,4.610000133514404,28.19400024414063,-1.62796151638031,3.05,48.48,0.049641
India,India,2021,IND,Low income,0,1.618143916130066,,1.618143916130066,,,,,3.0,0.06416879817571043,0.02176879817571043,0,0,,49.0,7.0,36.0,6.0,1.0,1.0,0.06100000068545341,5.353901863098145,5.929999828338623,26.54999923706055,-1.72246515750885,3.05,48.48,0.049641
Indonesia,Indonesia,2018,IDN,Low income,0,0.9318034052848816,,0.9318033456802368,,5.174291539550239,2.420000076293945,46.8359476138408,3.0,0.08602049147476651,0.02642049147476651,0,0,0.724343733215332,36.0,6.0,36.0,6.0,0.0,0.0,0.01750000007450581,5.035384178161621,2.809999942779541,38.40700149536133,-2.141260862350464,2.56,48.01,0.11175
Indonesia,Indonesia,2019,IDN,Low income,0,0.4711972773075104,,0.471197247505188,,5.018159715082859,4.179999828338623,46.7345438293091,3.0,0.07077356826750791,0.01877356826750792,0,0,0.7388306078796386,36.0,6.0,36.0,6.0,0.0,0.0,0.2709999978542328,5.07627010345459,3.0,34.98199844360352,-2.058034181594849,2.56,48.01,0.11175
Indonesia,Indonesia,2020,IDN,Low income,0,0.6304453611373901,,0.6304454207420349,,-2.069543499064366,,,3.0,0.065635656450951,0.018435656450951,0,0,0.7388306078796386,36.0,6.0,36.0,6.0,0.0,0.0,0.1120000034570694,5.258591651916504,2.259999990463257,33.29499816894531,-2.040164947509766,2.56,48.01,0.11175
Indonesia,Indonesia,2021,IDN,Low income,0,0.7650212049484253,,0.7650212049484253,,,,,3.0,0.06122465743883156,0.01882465743883156,0,0,,36.0,6.0,36.0,6.0,0.0,0.0,0.1262499988079071,5.353901863098145,1.389999985694885,34.05899810791016,-2.201151609420776,2.56,48.01,0.11175
Ireland,Ireland,2004,IRL,High income,0,-2.220724105834961,,-2.220724105834961,2.4533552319133,6.782532148967718,,61.7417529908999,4.0,0.0484,0.01,1,1,0.8725036382675171,49.0,7.0,9.0,3.0,4.0,2.0,0.05550000071525574,4.620337963104248,2.369999885559082,58.64500045776367,-0.8963897824287415,2.09,,0.198081
Ireland,Ireland,2018,IRL,High income,0,2.048155784606934,2.048048734664917,2.741249561309814,1.5608198827387,8.51639572292764,0.009999999776482582,64.9639897889552,4.0,0.07137026634420879,0.01177026634420878,1,1,0.7763858841419221,49.0,7.0,9.0,3.0,4.0,2.0,0.2472499907016754,5.035384178161621,0.1400000005960464,47.60800170898438,-0.8439350724220276,2.09,,0.198081
Ireland,Ireland,2019,IRL,High income,0,0.3064002990722656,,0.3064002692699432,1.3868484693756,5.565201164904849,0.009999999776482582,64.2411528176351,4.0,0.06036358017604618,0.00836358017604618,1,1,0.7919136018247606,49.0,7.0,9.0,3.0,4.0,2.0,1.094249963760376,5.07627010345459,1.129999995231628,47.1619987487793,-0.707439661026001,2.09,,0.198081
Ireland,Ireland,2020,IRL,High income,0,0.8130714893341064,,0.8130714893341064,1.2046992065014,3.417815526622149,,,4.0,0.05541304126250898,0.008213041262508977,1,1,0.7919136018247606,49.0,7.0,9.0,3.0,4.0,2.0,0.5169999599456787,5.258591651916504,0.2700000107288361,42.98099899291992,-0.8574671745300293,2.09,,0.198081
Ireland,Ireland,2021,IRL,High income,0,1.63946259021759,,1.63946259021759,1.240840182696442,,,,4.0,0.05078634028080647,0.008386340280806474,1,1,,49.0,7.0,9.0,3.0,4.0,2.0,0.4022499918937683,5.353901863098145,1.799999952316284,43.86999893188477,-0.921347975730896,2.09,,0.198081
Israel,Israel,2021,ISR,High income,0,0.0,,0.0,,,,,4.0,0.04935887810535006,0.006958878105350055,0,1,,36.0,6.0,36.0,6.0,1.0,1.0,0.1309999972581863,5.353901863098145,1.25,39.2869987487793,0.821342408657074,,50.95,0.00169
Italy,Italy,1999,ITA,High income,0,-3.032942056655884,,-3.032942056655884,3.3905658944066,1.625727599354605,,57.3918947239798,,,,1,1,0.7794773578643799,16.0,4.0,36.0,6.0,0.0,0.0,0.04275000095367432,,-3.549999952316284,54.67499923706055,,1.6,50.0,0.11475
Italy,Italy,2000,ITA,High income,0,-3.645712614059448,,-3.645712614059448,3.0867292969876,3.786955143239794,,57.9130788157613,,0.1301,0.07499999999999998,1,1,0.7654549479484558,16.0,4.0,36.0,6.0,0.0,0.0,0.09800000488758087,3.817385673522949,9.6899995803833,53.57600021362305,,1.6,50.0,0.11475
Italy,Italy,2014,ITA,High income,0,-0.541718602180481,,-0.541718602180481,3.5969078658076,-0.00454754236383792,0.009999999776482582,59.7940850455551,3.0,0.086,0.0285,1,1,0.7540859580039978,16.0,4.0,36.0,6.0,0.0,0.0,0.2127500027418137,4.438490390777588,0.8299999833106995,38.09099960327148,0.2743053138256073,1.6,50.0,0.11475
Italy,Italy,2016,ITA,High income,0,-0.8567502498626709,,-0.8567501902580261,3.5392186640608,1.293462731559075,0.009999999776482582,59.7702438597078,3.0,0.08395836372503415,0.02705836372503415,1,1,0.7544463276863098,16.0,4.0,36.0,6.0,0.0,0.0,0.3774999976158142,4.723831653594971,-28.6200008392334,38.78799819946289,0.2298591881990433,1.6,50.0,0.11475
Italy,Italy,2017,ITA,High income,0,0.6499661803245544,,0.6499661207199097,3.3227392867538,1.667859041068567,0.009999999776482582,59.63763751568,3.0,0.07274456857217394,0.02194456857217394,1,1,0.769535254240036,16.0,4.0,36.0,6.0,0.0,0.0,0.3790000081062317,4.800258159637451,0.6899999976158142,38.82400131225586,0.2075284868478775,1.6,50.0,0.11475
Italy,Italy,2018,ITA,High income,0,0.8199225664138794,,0.8199225664138794,3.3416696026958,0.9417371933719778,0.009999999776482582,60.3428840304967,3.0,0.09015260625518023,0.03055260625518023,1,1,0.7849259593248368,16.0,4.0,36.0,6.0,0.0,0.0,0.2817499935626984,5.035384178161621,0.6100000143051147,39.40000152587891,0.198286846280098,1.6,50.0,0.11475
Italy,Italy,2019,ITA,High income,0,1.8914954662323,,1.8914954662323,3.2937757816458,0.2874499371392005,0.009999999776482582,60.4947060021105,3.0,0.07370971875484328,0.02170971875484328,1,1,0.8006244785113336,16.0,4.0,36.0,6.0,0.0,0.0,0.4572499990463257,5.07627010345459,0.6000000238418579,38.93299865722656,0.1893814951181412,1.6,50.0,0.11475
Italy,Italy,2020,ITA,High income,0,1.620348334312439,,1.620348334312439,3.0921875398815,-8.871146347667917,,,3.0,0.06851895817076799,0.02131895817076799,1,1,0.8006244785113336,16.0,4.0,36.0,6.0,0.0,0.0,0.3287500143051147,5.258591651916504,0.4900000095367432,35.58100128173828,0.2555961012840271,1.6,50.0,0.11475
Italy,Italy,2021,ITA,High income,0,3.166217803955078,2.726768493652344,3.663588047027588,3.184953166077945,,,,3.0,0.06416879817571043,0.02176879817571043,1,1,,16.0,4.0,36.0,6.0,0.0,0.0,0.136000007390976,5.353901863098145,0.800000011920929,36.95000076293945,0.08440191298723221,1.6,50.0,0.11475
Japan,Japan,2014,JPN,High income,0,-1.078151106834412,,-1.078151106834412,1.393653329336,0.3747194763504353,74.56999969482422,68.9645162252711,4.0,0.068,0.0105,0,1,0.9012351036071777,,,,,,,0.1220000013709068,4.438490390777588,1.980000019073486,43.98899841308594,0.6617472767829895,2.65,41.53,0.431329
Japan,Japan,2015,JPN,High income,0,-0.0962149053812027,,-0.0962148979306221,1.3473976056884,1.222921041061497,79.80999755859375,68.5988173356413,4.0,0.07356,0.01106,0,1,0.9059718251228333,,,,,,,0.1377499997615814,4.813110828399658,1.019999980926514,42.82699966430664,0.5507158637046814,2.65,41.53,0.431329
Japan,Japan,2016,JPN,High income,0,0.08338204771280289,,0.0833820253610611,1.3496246726623,0.5219444554861212,111.1800003051758,67.8111645933983,4.0,0.06690261786991784,0.01000261786991784,0,1,0.9014025926589966,,,,,,,0.1620000004768372,4.723831653594971,0.4000000059604645,42.10900115966797,0.5600515604019165,2.65,41.53,0.431329
Japan,Japan,2017,JPN,High income,0,0.3919954597949982,,0.3919954597949982,1.3291381014909,2.168290737373184,128.6100006103516,68.1621090661227,4.0,0.05891221018307852,0.008112210183078518,0,1,0.9194306445121765,,,,,,,0.05324999988079071,4.800258159637451,-0.07000000029802322,40.99800109863281,0.5242192149162292,2.65,41.53,0.431329
Japan,Japan,2018,JPN,High income,0,1.626302123069763,,1.626302123069763,1.3248089902734,0.323207337906922,150.3200073242188,67.9896244070387,4.0,0.06936681675370515,0.009766816753705157,0,1,0.93781925740242,,,,,,,0.08449999988079071,5.035384178161621,0.1899999976158142,39.88700103759766,0.51368647813797,2.65,41.53,0.431329
Japan,Japan,2019,JPN,High income,0,2.109845399856567,,2.109845638275146,1.2754539518346,0.2703085820793234,203.6100006103516,67.8789130274122,4.0,0.05893999206097449,0.006939992060974491,0,1,0.9565756425504685,,,,,,,0.2049999982118607,5.07627010345459,0.449999988079071,39.56399917602539,0.5120773315429688,2.65,41.53,0.431329
Japan,Japan,2020,JPN,High income,0,2.229792594909668,,2.229792594909668,1.2410675071533,,,,4.0,0.05401507679229468,0.006815076792294684,0,1,0.9565756425504685,,,,,,,0.2475000023841858,5.258591651916504,0.1099999994039536,37.86399841308594,0.5170407891273499,2.65,41.53,0.431329
Japan,Japan,2021,JPN,High income,0,2.842013359069824,,2.842013359069824,1.278299532367899,,,,4.0,0.04935887810535006,0.006958878105350055,0,1,,,,,,,,0.08974999934434891,5.353901863098145,-0.7300000190734863,37.27299880981445,1.083903908729553,2.65,41.53,0.431329
Jersey,Jersey,2019,JEY,High income,0,0.1240787282586098,,0.1240787282586098,,,,,4.0,0.05893999206097449,0.006939992060974491,0,0,,4.0,2.0,81.0,9.0,0.0,0.0,,,,,,,,
Jersey,Jersey,2020,JEY,High income,0,-2.16282320022583,,-2.16282320022583,,,,,4.0,0.0472,0.01,0,0,,4.0,2.0,81.0,9.0,0.0,0.0,,,,,,,,
Jersey,Jersey,2021,JEY,High income,0,-0.925743043422699,,-0.925743043422699,,,,,4.0,0.0424,0.01,0,0,,4.0,2.0,81.0,9.0,0.0,0.0,,,,,,,,
"Korea, Rep.","Korea, Rep.",2013,KOR,High income,0,-0.6931471824645996,,-0.6931471824645996,2.627664680772,3.164708636471843,0.009999999776482582,68.0446613784137,4.0,0.059,0.009000000000000001,0,1,0.803575873374939,25.0,5.0,0.0,0.0,9.0,3.0,0.07824999839067459,4.207582473754883,1.649999976158142,41.13700103759766,-0.936713695526123,2.9,44.3,0.102927
